Gender,Age,Height,Weight,Duration,Heart_Rate,Calories,suitable
1,21,187,92,4,81,8,1
1,23,191,86,29,115,207,1
0,39,159,62,15,93,74,1
1,33,170,76,20,100,103,1
0,28,160,57,3,81,10,1
0,70,164,63,12,94,67,1
1,38,182,85,8,84,25,1
1,27,192,90,16,88,54,1
1,53,179,84,14,93,73,1
0,38,174,73,17,100,93,1
0,54,169,66,6,85,26,1
1,32,173,77,16,97,75,1
1,28,182,76,21,107,125,1
0,27,175,69,25,105,147,0
0,54,185,82,4,86,17,1
0,56,165,70,18,98,101,1
1,26,187,91,15,95,66,1
1,25,198,97,11,92,44,1
1,45,177,81,19,102,116,1
0,21,166,63,5,81,16,0
0,21,176,64,4,75,11,1
0,36,158,58,11,89,49,1
1,78,193,96,15,83,78,1
1,49,176,76,5,84,18,1
1,60,207,114,1,87,5,0
1,32,170,73,19,99,93,0
1,73,187,96,2,91,12,1
0,22,167,61,3,88,12,1
1,76,177,84,7,84,35,0
0,50,165,66,7,98,39,0
0,20,148,52,9,93,42,1
0,43,169,66,4,76,12,1
0,45,158,60,15,93,76,0
1,23,180,73,26,105,139,1
0,23,148,52,25,108,159,1
0,25,162,62,19,99,101,1
1,22,198,97,1,79,2,0
0,58,175,71,26,105,166,0
1,27,189,87,3,79,6,1
1,60,187,87,13,82,52,1
0,37,170,71,26,105,157,1
0,24,175,67,24,105,140,0
0,75,171,68,16,102,103,1
1,52,183,84,30,112,241,1
0,49,166,66,10,80,36,1
0,31,157,56,3,84,12,1
1,23,196,88,16,105,91,1
1,27,179,84,15,96,66,0
0,42,164,61,14,88,62,1
1,36,174,75,23,98,114,1
1,29,188,86,4,85,12,1
0,57,167,65,27,107,180,1
1,64,175,83,4,83,17,1
1,63,179,82,16,86,74,0
0,57,161,61,27,108,185,1
1,70,190,99,18,97,125,1
0,53,155,53,2,85,9,1
0,50,158,58,17,95,91,1
0,68,147,48,8,86,39,1
1,64,169,79,27,96,165,1
1,31,182,87,22,94,96,1
0,33,171,74,7,95,34,1
0,76,154,56,22,98,136,0
0,25,183,77,7,100,36,1
0,55,155,55,9,88,43,0
1,27,189,93,16,95,71,1
0,42,165,63,8,94,40,1
0,54,159,54,24,107,163,1
0,68,164,63,26,110,188,0
0,33,155,55,4,80,14,1
1,27,197,92,3,85,9,1
1,20,184,78,18,87,47,0
0,28,163,58,27,99,146,1
1,54,195,100,25,106,189,1
1,42,196,93,14,93,68,1
1,43,174,78,11,94,52,1
0,48,165,65,14,85,58,1
1,52,171,78,5,86,20,1
0,65,165,61,12,98,71,0
0,31,160,60,12,95,60,1
1,40,177,81,8,83,24,1
1,62,178,85,16,99,105,1
1,29,186,91,8,84,23,1
0,50,159,59,30,106,196,0
1,73,190,95,10,97,70,0
1,37,195,99,6,82,19,1
0,60,162,63,12,100,72,1
1,25,184,82,10,88,31,1
0,34,135,41,14,92,70,1
1,29,190,84,21,102,114,1
0,20,166,64,2,74,5,1
1,35,175,80,26,106,162,1
1,35,186,83,19,100,102,1
1,45,166,74,7,91,30,0
0,46,168,65,26,106,166,0
1,50,187,81,5,83,18,1
0,78,150,54,8,87,40,1
0,40,174,75,3,92,14,1
0,66,174,74,23,99,135,0
0,61,158,60,23,102,144,1
0,48,159,63,17,87,75,0
0,20,176,69,10,84,35,1
0,50,170,68,3,84,12,1
0,64,154,61,20,94,109,1
1,48,199,110,6,81,22,1
1,29,187,91,24,103,137,1
0,47,162,58,17,95,90,1
0,20,166,60,15,98,77,1
1,32,180,86,23,106,143,1
0,59,182,84,17,92,82,1
0,20,172,60,20,102,111,1
1,64,209,112,18,100,133,1
1,31,191,98,4,85,13,1
0,30,171,68,7,91,31,1
0,72,166,66,19,102,121,1
0,45,159,62,8,94,41,1
1,29,169,72,20,101,100,1
0,37,170,64,20,105,122,1
0,24,167,66,12,89,50,0
0,38,169,64,9,99,49,0
1,57,175,76,28,109,214,1
0,50,153,56,26,108,176,1
0,40,177,74,29,97,150,0
0,24,171,72,27,101,145,0
1,47,192,93,13,95,71,1
1,50,185,83,13,97,74,1
0,46,151,52,25,113,183,0
1,38,185,91,5,82,15,1
1,30,189,95,21,103,123,1
0,42,162,66,21,96,110,0
0,56,167,70,19,103,117,1
0,39,155,54,26,105,164,1
1,64,195,99,13,87,67,1
1,35,178,79,3,82,8,1
1,73,200,106,12,89,73,1
1,26,180,88,4,91,15,1
0,40,154,59,14,90,65,0
0,63,171,73,8,88,37,1
1,40,169,70,22,101,121,1
0,33,151,51,16,88,71,1
0,64,175,67,19,101,117,1
0,21,179,72,7,82,23,0
1,41,183,85,29,100,166,1
1,58,191,99,16,94,95,0
0,21,171,62,1,76,3,1
1,28,187,88,22,109,143,0
0,28,173,71,1,83,4,0
1,44,177,83,28,110,205,1
0,20,170,67,17,93,76,1
1,59,177,81,9,87,41,1
1,22,189,86,14,105,78,1
1,35,194,95,2,79,5,1
1,24,177,81,9,85,23,0
1,60,199,107,26,112,232,1
1,55,192,91,16,98,100,1
0,39,179,74,16,98,84,0
1,45,196,94,10,91,48,1
1,59,178,86,22,99,142,0
0,38,166,63,2,85,8,1
1,20,182,80,3,85,7,1
1,37,183,88,24,104,149,1
0,37,170,71,21,96,106,1
1,38,194,101,14,90,62,0
0,33,153,52,18,93,89,1
0,60,151,58,27,105,179,1
0,62,182,76,10,82,39,1
1,64,183,89,26,107,207,1
1,26,188,81,3,82,7,0
1,62,190,95,11,93,65,1
0,56,159,60,5,91,25,1
0,53,164,65,13,98,73,1
1,25,205,110,22,96,108,1
1,60,166,69,28,102,185,1
1,25,204,107,21,98,108,1
0,37,174,75,19,106,115,0
0,22,174,67,6,98,30,1
0,46,159,59,28,109,190,1
1,24,186,90,13,97,59,1
0,31,177,72,10,93,46,0
1,31,198,99,28,107,185,1
1,21,160,68,6,90,17,1
1,44,171,80,26,112,197,1
0,32,162,65,16,94,78,1
0,20,156,51,20,88,84,1
0,31,133,45,3,84,12,1
0,26,173,68,25,98,128,1
0,22,152,55,22,98,115,1
1,30,178,84,8,80,17,1
0,60,170,68,25,102,154,1
1,24,188,90,19,103,104,1
1,73,169,72,15,92,87,1
1,34,192,99,27,113,206,1
0,34,162,62,8,98,43,1
0,58,164,62,12,93,63,1
1,35,178,82,23,104,137,1
0,20,161,55,8,86,31,1
0,39,155,56,6,81,22,1
0,23,148,48,13,77,40,1
0,75,171,68,22,94,122,1
0,27,163,67,22,93,102,1
1,79,200,108,26,97,198,0
0,27,166,66,28,109,178,0
0,27,160,55,19,102,109,1
1,40,185,87,25,102,150,0
1,25,187,80,21,106,121,1
1,68,174,78,5,88,25,0
1,44,169,77,16,91,69,1
0,30,168,61,28,105,169,1
1,49,182,85,9,87,37,1
1,76,179,85,16,98,114,1
1,70,178,80,14,83,62,1
0,44,154,52,16,102,97,0
0,21,139,43,17,98,91,1
0,36,161,56,17,91,80,1
1,55,193,98,24,112,204,0
0,40,147,50,23,107,151,1
1,45,179,80,5,88,20,0
0,64,155,60,21,102,133,1
0,52,176,70,14,89,64,1
1,20,172,72,9,88,24,1
1,76,183,85,11,87,60,0
0,22,157,59,27,113,183,1
1,75,187,92,7,86,38,1
0,31,162,63,22,100,121,1
0,20,151,51,27,101,150,1
0,22,171,63,14,101,76,1
0,27,166,66,27,106,163,1
1,67,160,66,9,92,48,0
0,29,154,55,5,85,20,1
1,45,194,97,6,91,29,1
1,30,182,84,8,85,23,1
0,50,174,68,11,95,58,0
0,55,157,57,24,105,157,0
1,21,181,79,19,103,97,1
0,43,149,51,4,95,21,1
0,59,159,65,29,105,188,0
1,32,182,83,17,108,110,1
1,76,193,104,16,90,101,1
1,29,176,73,3,80,6,0
0,48,182,72,5,82,19,0
1,44,165,70,5,97,25,1
1,76,189,99,18,93,120,0
0,23,166,65,29,108,179,1
1,60,171,71,20,96,115,1
1,39,189,93,20,100,116,1
0,56,176,70,8,86,35,0
1,24,183,82,14,88,42,0
1,31,189,88,12,98,60,1
0,49,156,55,11,96,60,0
1,22,185,80,27,112,176,0
1,48,177,85,1,80,3,1
1,23,173,78,3,88,9,0
1,60,169,70,2,84,8,1
0,28,161,64,7,88,29,0
0,38,162,68,2,81,7,1
1,45,196,102,27,110,210,1
0,35,162,63,3,86,12,1
1,56,199,101,5,84,22,1
0,27,159,57,17,95,85,1
1,55,179,81,21,105,148,1
0,34,170,68,25,100,137,0
0,27,154,53,2,79,7,1
1,42,196,101,17,87,71,0
1,36,188,88,14,91,59,0
0,30,169,63,5,83,18,1
0,31,151,52,5,79,17,0
1,38,182,81,19,99,101,0
1,35,163,66,29,112,198,1
0,59,157,61,7,90,35,0
1,42,186,83,11,94,53,0
1,76,189,91,22,103,176,1
1,74,192,92,20,101,152,0
1,74,179,90,3,82,14,0
1,24,166,63,13,99,56,1
1,28,181,81,16,96,71,0
1,78,179,84,30,110,270,0
1,36,199,98,12,94,58,1
0,61,163,64,10,95,55,1
1,28,194,91,10,106,61,0
1,60,183,85,8,84,34,1
1,43,191,91,10,93,49,1
1,26,199,99,17,105,103,1
0,32,173,68,9,87,36,1
1,22,195,91,6,81,12,0
0,38,169,67,3,85,12,1
1,42,184,86,14,92,64,1
1,32,198,100,29,105,185,1
1,26,175,74,22,97,95,1
0,40,155,54,19,98,106,1
1,52,197,100,20,98,126,1
1,39,183,83,20,91,85,1
0,28,176,78,27,112,176,1
0,43,168,61,8,89,36,1
1,21,194,88,27,104,147,0
1,41,182,83,16,94,76,1
0,62,165,69,18,97,102,1
1,27,203,109,8,88,30,1
0,54,172,69,10,87,44,0
1,73,192,92,11,87,60,1
1,28,191,93,17,98,84,0
1,32,175,73,29,114,207,1
0,63,150,54,15,99,91,1
0,72,162,61,13,94,73,1
0,38,172,65,11,93,53,0
1,34,196,98,14,88,54,1
1,29,182,84,10,99,50,0
1,39,176,76,23,109,156,1
1,33,190,93,20,99,107,0
0,59,171,71,5,94,26,1
1,44,192,101,23,106,164,1
0,67,156,56,5,85,23,1
1,26,196,101,15,92,62,1
0,60,157,61,12,93,63,1
0,40,165,61,16,100,91,1
0,46,174,72,11,92,53,0
0,49,174,69,22,103,133,1
0,66,153,55,13,90,67,0
1,62,209,110,8,87,43,0
1,24,192,86,27,106,157,1
1,45,189,89,3,91,14,1
1,20,180,79,10,94,37,1
0,27,160,55,23,105,140,1
0,68,163,57,13,95,74,1
0,24,149,46,27,112,186,1
1,43,191,97,26,119,233,0
0,44,166,64,25,101,145,1
0,65,176,75,28,111,199,1
0,45,154,60,10,92,49,1
0,68,158,60,1,84,4,0
1,20,183,83,25,104,132,0
1,35,206,109,8,91,37,0
1,28,183,88,6,78,11,1
0,41,173,69,28,108,180,0
1,74,186,93,11,95,74,1
0,22,180,77,5,78,14,0
0,44,155,57,5,89,23,0
1,34,175,71,21,95,91,1
1,27,187,89,11,94,47,0
0,22,173,67,17,95,81,1
0,45,176,76,14,100,78,1
0,20,175,69,22,98,110,1
1,59,179,85,7,85,30,1
1,72,167,68,24,103,175,1
0,29,138,45,28,105,175,1
0,67,168,64,6,93,32,0
1,39,194,95,14,98,78,1
1,68,185,85,26,102,190,0
0,20,167,66,25,117,177,1
1,36,172,70,7,87,22,0
1,32,177,83,30,105,180,1
0,26,164,62,29,99,154,1
0,43,176,75,6,81,21,1
1,35,174,75,9,101,48,1
1,34,195,95,21,101,121,0
0,24,171,63,17,95,82,1
1,21,162,67,12,94,42,1
0,44,174,75,26,94,128,1
1,64,198,103,28,108,236,1
0,58,163,60,29,103,184,0
1,41,200,98,2,82,7,0
0,22,177,71,15,98,75,1
0,28,163,61,9,92,42,1
1,24,183,83,26,109,162,1
0,54,152,53,19,101,117,1
0,43,181,80,10,91,45,1
0,26,170,73,8,82,27,0
0,54,169,70,18,97,99,1
1,28,180,78,17,97,76,1
1,43,205,103,16,101,102,1
0,28,143,46,4,84,16,0
0,45,167,63,6,84,24,0
1,22,188,93,29,107,175,0
0,28,173,65,10,96,50,0
0,23,174,70,3,78,9,1
0,20,173,72,8,81,25,1
1,52,180,77,20,108,146,1
1,51,169,69,20,100,117,1
0,29,169,69,15,97,76,1
0,76,160,59,12,85,57,0
1,30,190,94,28,111,197,1
1,30,185,88,30,110,203,1
0,38,163,59,6,76,19,0
1,26,182,82,25,98,116,1
1,23,198,96,13,90,47,0
0,27,182,71,7,89,29,1
0,64,174,69,4,88,19,1
0,64,164,67,4,91,20,0
1,48,177,81,28,111,214,1
0,23,183,71,17,91,73,0
0,26,140,48,9,92,43,1
0,79,174,76,26,112,194,1
0,38,154,57,20,95,103,1
0,29,167,64,5,86,20,1
0,43,168,70,24,100,135,1
0,68,151,58,2,75,7,1
0,69,163,62,19,94,105,0
1,26,181,81,4,79,7,1
0,31,186,75,20,101,109,1
0,61,153,52,2,81,8,1
1,31,182,86,9,86,28,1
1,25,158,58,11,79,13,1
1,37,167,73,25,103,143,1
1,32,167,66,5,83,12,1
1,20,181,78,23,102,112,1
0,79,153,54,4,80,17,0
1,71,193,97,8,88,45,1
1,57,179,87,29,105,211,1
1,32,182,87,20,98,101,0
1,44,185,82,14,100,81,1
1,44,175,80,28,102,170,1
0,20,171,69,25,109,155,0
1,39,192,91,10,89,41,0
1,54,193,95,16,100,105,1
1,59,194,98,15,85,69,1
0,23,185,80,8,91,33,1
1,35,202,105,5,81,15,1
0,64,172,70,13,97,74,0
1,43,179,84,11,97,59,0
1,30,199,99,16,103,95,1
0,21,159,56,2,89,8,1
1,53,174,82,29,112,233,0
0,53,147,49,18,101,111,1
0,36,172,73,10,92,46,1
0,63,155,57,27,116,212,1
0,34,169,68,7,88,29,1
1,22,174,71,22,115,149,1
1,52,203,107,20,100,135,1
1,36,184,86,2,73,3,1
0,55,179,74,16,105,101,1
0,53,171,69,25,109,169,1
1,52,190,94,25,107,188,1
1,28,187,85,25,100,127,1
1,21,176,75,19,109,112,1
0,21,167,63,22,102,122,1
1,40,191,88,18,101,106,1
1,34,195,93,22,108,149,0
0,43,167,67,23,99,128,0
1,48,197,107,24,103,168,1
0,38,164,64,8,90,36,1
1,52,184,85,22,101,141,1
0,26,160,56,25,107,156,1
1,21,178,77,13,97,54,1
0,60,161,59,7,82,29,1
0,78,159,56,18,93,102,0
1,66,190,94,25,101,182,0
1,29,173,79,2,76,3,1
1,21,185,84,15,100,71,1
1,54,164,73,8,94,41,0
0,41,162,63,6,76,19,1
1,27,180,80,11,95,46,1
1,38,181,81,26,102,151,1
1,23,182,86,20,102,104,0
1,23,180,74,25,98,108,1
0,27,157,54,17,95,85,0
0,59,150,48,23,100,143,0
1,53,171,81,8,96,45,1
0,35,145,48,4,90,19,0
0,27,155,55,3,80,10,0
1,54,186,89,27,112,223,1
0,71,176,71,7,87,33,1
1,32,196,95,19,98,99,0
0,78,169,64,12,88,60,1
1,21,198,101,7,86,21,1
1,20,178,76,11,97,45,0
0,59,160,59,20,94,108,1
1,58,188,88,18,93,100,0
1,67,170,79,2,91,11,1
1,50,172,83,26,105,179,1
0,24,174,72,5,89,20,1
1,26,200,104,16,89,60,1
1,25,181,80,12,93,45,0
0,20,167,57,4,80,13,1
0,21,164,61,7,82,24,0
0,59,157,61,25,107,169,1
0,58,167,64,26,105,169,1
1,27,188,81,8,92,30,0
1,22,180,79,13,87,35,0
0,38,159,58,14,82,53,1
0,48,147,54,9,85,39,1
0,22,169,62,28,107,171,0
0,34,180,74,13,94,62,1
0,23,167,67,14,96,68,1
0,34,169,67,18,102,103,0
1,69,183,85,26,104,200,1
1,22,194,95,9,83,22,1
0,40,162,62,13,83,50,1
1,65,170,75,28,99,182,1
0,44,180,76,11,89,48,1
1,25,196,97,14,95,62,1
0,47,173,76,12,97,63,1
1,22,176,73,3,84,6,1
0,25,176,66,29,109,183,1
1,31,202,102,6,82,17,1
0,41,162,57,29,116,216,1
1,59,199,96,14,89,72,1
0,37,164,66,27,104,162,1
0,71,176,73,5,85,22,1
0,30,156,54,5,81,18,1
0,29,164,64,27,106,164,1
0,61,159,59,10,82,42,1
0,20,172,65,8,97,40,1
0,68,164,61,19,100,117,1
1,68,190,89,28,110,241,1
0,25,163,63,20,102,112,1
1,62,196,93,17,97,110,1
1,35,179,77,27,108,175,1
0,61,149,52,4,85,18,1
1,24,169,73,26,118,191,1
0,29,178,76,26,100,137,1
1,54,191,88,23,113,193,1
0,38,168,66,22,97,116,1
0,24,175,73,11,87,42,1
1,48,180,84,2,77,5,1
0,47,162,64,18,94,92,1
1,28,189,89,29,107,181,1
1,74,179,84,2,81,9,1
1,38,187,93,7,84,23,1
0,39,167,67,15,93,73,1
1,25,181,82,28,107,166,1
0,29,161,62,8,94,39,1
0,75,158,64,13,86,62,1
0,70,162,64,3,87,14,1
1,55,178,76,10,93,51,1
1,69,168,72,2,79,7,1
0,35,161,63,2,81,7,0
1,46,187,89,13,101,81,1
1,43,171,76,14,95,68,1
0,37,172,68,17,108,109,0
1,42,190,95,26,104,171,1
1,60,173,73,22,108,167,1
1,60,197,109,22,104,171,1
0,55,150,53,5,82,21,1
1,29,172,76,25,103,135,1
1,55,187,88,4,82,15,1
1,34,180,83,26,93,111,1
1,21,193,92,20,108,122,1
1,48,190,99,20,99,124,1
0,23,161,60,22,111,145,0
1,20,168,68,16,88,41,1
0,74,173,68,10,91,52,1
1,43,182,90,21,102,131,1
1,59,180,81,30,109,236,1
0,54,169,68,14,94,73,1
1,54,169,78,14,92,70,1
0,59,164,65,13,93,68,1
0,23,177,65,5,89,21,1
1,52,179,79,18,106,127,1
1,23,186,85,19,98,87,1
0,28,160,56,28,107,176,0
1,31,165,69,19,99,90,1
1,28,189,94,17,103,98,1
0,26,167,68,28,104,161,0
1,22,179,81,15,94,57,0
1,26,185,82,16,85,43,1
1,73,183,85,23,106,188,1
1,50,181,83,19,98,110,1
0,22,152,54,15,100,82,0
1,26,188,86,22,109,140,1
1,58,165,66,2,83,7,1
0,46,172,79,20,103,117,1
1,34,188,93,9,87,32,1
1,33,164,68,12,93,47,1
1,22,176,71,7,88,19,1
0,62,148,50,10,93,55,0
1,76,172,74,10,94,63,1
0,44,174,72,19,102,111,1
1,41,190,88,24,103,150,1
0,69,161,60,12,95,68,1
1,79,188,91,10,96,71,1
0,66,167,61,23,106,156,0
1,58,176,76,3,81,10,1
1,58,187,87,23,111,190,0
0,32,173,68,10,87,41,0
1,36,191,89,5,83,15,1
1,60,171,79,28,121,271,0
0,50,173,70,19,106,121,0
1,36,181,85,1,85,3,1
1,43,169,73,9,84,28,1
0,25,152,56,9,90,40,1
1,34,196,101,8,88,31,1
0,43,176,75,7,87,29,0
1,32,194,100,29,99,158,1
1,49,190,96,28,103,190,1
1,67,202,103,24,103,188,1
1,22,186,87,22,104,120,1
1,39,182,79,30,111,215,1
1,67,183,91,1,84,5,0
1,57,189,91,27,108,211,1
0,31,151,49,28,98,153,1
1,49,202,104,18,101,120,1
0,63,168,69,12,89,58,0
0,26,158,63,3,80,10,1
1,28,186,91,18,100,94,1
0,25,157,54,3,76,9,1
1,51,217,118,4,85,19,1
0,55,169,69,2,80,7,1
0,53,156,57,16,94,85,0
0,77,173,67,3,83,13,1
0,20,153,54,10,90,44,1
1,25,194,99,1,78,2,0
1,23,172,68,28,104,143,1
1,62,169,68,13,88,59,1
0,25,145,49,18,99,99,1
1,51,193,100,4,85,17,1
0,38,164,59,23,104,140,1
1,37,194,94,2,83,6,1
1,72,193,93,2,88,11,1
0,53,170,71,10,101,59,1
0,37,190,81,26,103,148,1
1,52,203,100,4,85,17,1
0,25,168,65,14,88,57,0
0,51,163,59,24,107,160,0
1,55,198,104,15,103,109,0
1,28,178,82,4,87,12,1
1,23,162,65,29,107,159,0
1,33,172,70,6,85,17,1
0,25,166,69,9,95,43,0
0,41,158,62,4,80,14,1
1,66,189,92,26,102,192,0
0,27,165,65,15,98,78,1
1,41,181,81,12,86,42,0
0,29,168,69,5,91,22,1
1,71,177,83,17,100,121,0
1,77,184,90,10,91,62,1
0,65,162,65,12,98,70,1
0,35,167,63,28,117,207,1
1,68,196,105,24,96,164,1
0,37,157,56,6,92,29,0
1,30,211,105,12,101,69,1
1,42,183,83,2,92,9,0
1,45,197,96,29,106,205,1
1,24,207,104,12,103,69,0
0,38,174,69,17,90,76,1
0,77,171,68,21,101,133,1
1,49,176,73,4,89,17,0
1,51,176,78,20,104,133,1
0,23,176,72,23,107,138,0
1,62,184,82,20,104,145,0
0,20,175,72,10,93,44,1
1,78,184,92,24,97,173,1
1,37,195,93,19,91,83,0
1,48,176,77,2,85,7,1
0,42,157,59,22,95,115,1
0,57,172,70,13,84,54,1
1,34,181,79,19,100,100,1
0,42,159,59,2,79,7,1
0,57,168,65,4,79,15,1
1,21,189,83,26,99,119,0
0,26,156,56,20,99,108,1
1,29,169,68,15,92,54,1
1,43,193,98,2,83,7,1
1,51,180,87,14,107,102,1
0,21,153,57,11,92,50,1
1,26,196,95,16,94,69,0
0,60,159,58,22,107,150,0
1,22,198,95,23,109,147,1
0,39,156,61,14,96,73,0
0,44,163,62,11,95,57,1
1,67,183,89,24,107,195,1
1,68,164,69,26,106,197,1
0,42,164,58,14,98,78,1
1,78,201,112,17,104,148,1
1,69,167,71,24,99,159,1
1,25,174,71,20,103,102,1
1,38,181,82,16,98,83,1
0,63,184,77,1,79,4,1
0,50,174,76,25,104,152,1
1,71,181,87,3,82,13,1
0,21,164,59,24,111,157,0
1,63,178,76,6,87,28,1
1,32,195,102,15,100,85,1
1,30,178,86,4,85,12,1
1,52,193,99,12,91,62,0
0,65,156,63,21,102,133,1
0,45,176,76,8,87,33,1
0,49,175,73,24,99,134,1
0,62,151,52,8,87,38,1
0,58,175,71,11,100,65,1
0,32,158,58,9,91,42,0
0,41,169,64,18,101,104,1
1,21,187,88,30,105,167,1
0,29,158,57,21,105,128,1
0,38,154,62,29,105,179,1
0,59,157,66,6,83,25,1
1,39,190,90,7,89,29,0
0,48,160,62,29,110,199,1
1,36,204,106,20,96,107,1
1,78,170,78,14,103,109,1
1,24,179,76,17,100,80,1
0,20,165,59,10,88,41,1
1,20,183,80,26,112,167,1
0,59,145,49,14,97,82,0
0,77,150,55,5,80,21,0
1,31,174,77,24,105,140,1
1,49,188,88,19,98,112,0
0,40,179,79,15,94,72,1
1,29,183,87,1,83,3,1
0,38,156,56,19,93,94,0
1,40,174,79,23,101,131,1
0,27,172,71,10,88,40,0
0,43,169,66,5,91,24,1
1,58,183,92,29,108,229,0
1,32,185,84,28,107,177,1
0,37,165,64,15,90,68,1
0,20,169,64,2,75,5,1
0,20,156,52,10,97,51,1
1,25,204,98,22,108,142,1
0,58,168,67,5,82,20,1
1,69,184,83,5,91,28,1
1,34,189,80,28,117,220,1
0,61,162,62,7,83,30,1
1,60,162,72,6,89,28,0
1,25,176,83,17,87,50,1
0,23,154,51,9,91,41,1
0,63,171,70,12,87,55,1
0,53,169,67,7,85,30,1
1,27,181,83,14,88,45,1
0,28,176,66,6,86,23,1
1,46,188,91,19,104,127,0
0,63,145,52,22,94,123,1
1,20,199,98,30,104,168,1
1,25,200,103,24,103,139,1
0,62,163,62,3,84,13,1
1,43,169,73,21,104,129,1
1,75,190,98,26,103,210,1
1,43,183,83,25,99,141,1
0,41,169,65,22,100,124,1
1,79,184,87,5,87,28,1
1,20,169,75,5,87,13,1
1,29,169,74,26,105,147,1
0,71,158,62,16,100,99,1
0,32,182,77,4,81,13,1
0,74,161,59,7,89,36,1
0,50,172,68,25,101,147,1
0,20,153,52,14,102,79,1
1,61,194,92,24,99,160,0
0,65,148,54,13,85,60,1
0,35,170,69,14,97,72,1
1,37,168,68,25,97,118,0
0,34,185,75,14,93,65,1
1,57,176,76,23,101,148,0
1,73,204,103,17,101,133,1
1,54,179,75,30,108,220,1
1,46,184,85,16,96,86,0
1,69,198,101,23,109,202,1
0,44,172,61,5,82,19,1
0,71,162,61,21,102,135,0
1,37,206,111,20,98,116,1
1,26,199,104,24,98,123,0
0,71,178,77,16,100,96,1
0,54,171,68,6,82,23,1
1,64,185,92,9,82,38,1
0,44,166,65,6,83,23,1
0,58,159,57,21,106,141,1
0,26,156,56,20,98,106,0
0,30,155,55,10,83,38,1
1,43,211,113,7,81,25,1
1,21,187,88,12,97,52,1
1,26,189,91,6,87,19,1
1,31,201,97,19,101,107,1
0,54,159,57,26,102,161,1
1,64,188,84,20,102,142,1
0,46,179,73,5,85,20,1
0,77,173,77,7,82,29,1
0,54,167,65,1,80,4,1
1,34,183,81,5,77,9,1
0,51,172,73,3,77,10,1
0,66,158,52,25,96,146,1
1,32,187,87,2,83,6,1
1,29,175,76,22,109,139,1
1,24,179,83,22,105,124,1
0,63,172,69,24,101,146,1
0,45,167,70,6,86,25,1
0,24,175,66,17,93,78,1
0,73,162,61,27,99,166,1
1,22,180,77,6,81,11,1
0,61,160,60,3,88,14,1
1,48,184,82,15,96,81,1
1,74,185,93,9,89,52,1
0,26,162,56,21,101,118,1
1,40,176,78,19,103,114,1
0,28,163,63,23,106,140,0
0,61,158,62,2,79,8,1
1,48,187,87,1,70,2,1
0,36,157,54,26,105,162,1
0,65,165,65,14,94,76,1
1,55,190,93,14,97,86,1
1,69,203,107,24,111,221,1
1,30,165,69,13,92,47,1
0,24,182,71,30,106,177,1
0,61,163,65,19,92,98,0
1,57,208,113,29,116,276,0
0,50,179,73,17,100,97,1
1,78,174,77,28,105,226,1
0,50,162,62,15,98,84,0
1,72,194,98,29,111,266,0
1,51,202,105,7,86,32,0
0,21,174,73,3,93,13,0
0,21,138,44,13,97,68,1
0,25,185,79,27,90,111,1
0,27,170,66,9,94,43,1
1,50,195,94,29,104,202,1
0,21,158,57,17,96,85,1
1,35,197,100,16,106,107,1
1,52,167,74,11,98,63,0
1,29,190,93,13,90,50,1
0,24,167,62,18,108,112,1
1,24,205,110,5,78,11,0
0,39,156,59,26,104,159,1
1,30,184,86,29,107,182,0
1,44,177,77,16,91,69,1
1,71,193,98,24,99,175,0
1,33,180,82,3,83,8,0
0,23,161,60,26,112,174,1
0,37,194,81,7,81,23,0
0,26,163,57,20,92,93,0
0,25,164,62,4,86,16,1
0,52,170,64,8,88,37,0
1,61,185,85,2,73,5,0
0,35,167,63,20,103,118,1
1,26,197,101,3,86,10,1
0,33,167,65,16,92,74,0
1,48,199,103,15,96,88,1
1,20,176,80,18,101,86,1
0,73,190,91,18,103,111,1
1,27,158,65,9,87,24,0
0,42,155,57,22,110,151,0
1,38,181,82,24,101,136,1
1,36,195,100,4,77,9,0
1,69,177,76,15,102,108,1
1,21,197,89,9,83,21,0
0,53,167,69,30,110,206,1
1,26,187,84,17,104,95,1
0,28,139,42,9,93,45,1
0,23,172,65,26,108,161,1
0,64,176,74,6,97,34,0
0,47,166,64,21,107,137,0
1,50,193,99,3,81,11,1
0,49,185,79,27,102,157,1
0,28,161,58,21,100,116,1
0,24,171,64,13,89,54,1
0,33,140,45,12,90,57,1
0,72,165,69,4,86,19,1
1,60,192,98,10,91,56,1
0,51,168,66,11,84,45,0
1,75,188,96,21,103,169,0
1,47,187,95,12,90,57,0
0,46,170,69,26,103,156,1
0,37,159,62,9,89,40,1
1,30,194,91,26,112,185,1
0,56,149,49,14,92,74,1
1,40,172,69,16,102,90,0
0,26,170,63,22,106,133,1
0,45,170,62,8,86,34,1
1,41,200,103,18,103,118,1
0,23,143,45,4,91,19,1
1,49,171,71,27,107,185,1
0,23,161,55,3,83,11,1
0,25,168,66,9,91,39,1
1,53,179,78,20,93,102,1
1,43,193,92,13,104,85,1
0,37,161,57,3,78,10,1
0,34,160,63,29,119,220,1
0,55,160,62,19,95,103,1
1,32,186,86,3,80,7,1
1,53,179,79,9,86,37,1
0,33,178,72,9,89,38,0
1,20,189,92,28,108,170,1
0,22,173,73,7,85,25,0
1,47,167,74,18,103,112,1
0,35,160,58,2,77,6,1
1,20,190,86,22,103,114,1
